forecast_timestamp,target_timestamp,zone_id,temperature_forecast_c,humidity_forecast_pct,irradiance_forecast_wm2,cloud_cover_forecast_pct,wind_speed_forecast_ms
2026-01-01 00:00:00,2026-01-01 04:00:00,ZONE_A,16.790682596850672,45.03613158010454,0.0,1.44085715867938,3.331741313400953
2026-01-01 00:00:00,2026-01-01 04:00:00,ZONE_B,16.752403864096582,62.2037731919336,15.761408032059204,7.171283980891009,5.311418803109753
2026-01-01 00:15:00,2026-01-01 04:15:00,ZONE_A,19.101625939131388,74.26596694017175,21.810353494853377,0.0,5.085202492017112
2026-01-01 00:15:00,2026-01-01 04:15:00,ZONE_B,18.438764232580382,74.51352290355752,6.573646989929659,3.4436838072008165,5.443918741979015
2026-01-01 00:30:00,2026-01-01 04:30:00,ZONE_A,15.962957297568384,61.37766935256452,11.28996408094994,0.0,7.342572622382776
2026-01-01 00:30:00,2026-01-01 04:30:00,ZONE_B,16.006979135115593,62.55289710481415,6.118401420948258,7.130851112659364,5.261206869809727
2026-01-01 00:45:00,2026-01-01 04:45:00,ZONE_A,15.387472980631827,60.50414701066342,0.0,2.9627294585074786,5.195293530104061
2026-01-01 00:45:00,2026-01-01 04:45:00,ZONE_B,16.176686919491686,69.70143282195522,0.0,27.54837229765168,2.105959392682857
2026-01-01 01:00:00,2026-01-01 05:00:00,ZONE_A,19.51317523645165,61.49875667647128,29.316719572059263,17.21580915064477,6.748130965334152
2026-01-01 01:00:00,2026-01-01 05:00:00,ZONE_B,22.14063642017741,57.6615323530014,0.0,0.0,4.145497781765586
2026-01-01 01:15:00,2026-01-01 05:15:00,ZONE_A,18.657603532659238,70.44789210635636,0.0,0.0,3.971636592359472
2026-01-01 01:15:00,2026-01-01 05:15:00,ZONE_B,19.19537490741941,67.41259202194267,0.0,22.887196753981364,5.570079306396011
2026-01-01 01:30:00,2026-01-01 05:30:00,ZONE_A,19.26865520021324,54.74485004832975,0.0,0.0,7.3581143230003985
2026-01-01 01:30:00,2026-01-01 05:30:00,ZONE_B,19.547910307732803,55.98297500956274,0.0,2.8878157959712,6.585466202918987
2026-01-01 01:45:00,2026-01-01 05:45:00,ZONE_A,18.35190782799546,64.32967356845535,0.0,29.14012599605357,5.977533031583117
2026-01-01 01:45:00,2026-01-01 05:45:00,ZONE_B,17.290578925415947,69.47024837219696,0.0,1.3345595119527651,6.686193217900134
2026-01-01 02:00:00,2026-01-01 06:00:00,ZONE_A,20.515100618217502,55.81103838170113,0.0,30.007249255148302,8.16951448183267
2026-01-01 02:00:00,2026-01-01 06:00:00,ZONE_B,19.561466060399184,47.50790177363825,0.0,23.713662554014945,7.925429461426743
2026-01-01 02:15:00,2026-01-01 06:15:00,ZONE_A,21.043646260900545,63.11204964822587,0.0,17.88884275638001,5.353315419130476
2026-01-01 02:15:00,2026-01-01 06:15:00,ZONE_B,20.02246996045977,62.80193741591143,0.0,28.24071220511788,5.713632870511328
2026-01-01 02:30:00,2026-01-01 06:30:00,ZONE_A,17.958596023588537,55.45010544956152,8.42720508613417,7.223188764187009,7.155835572919693
2026-01-01 02:30:00,2026-01-01 06:30:00,ZONE_B,17.9884728673972,54.13023712859668,0.0,20.668613128278505,7.087263773649701
2026-01-01 02:45:00,2026-01-01 06:45:00,ZONE_A,21.236857697890706,51.79190285038585,0.0,15.334539314504111,5.514746304116427
2026-01-01 02:45:00,2026-01-01 06:45:00,ZONE_B,21.009208509161443,44.929054051464064,5.191912933979078,34.82611221489489,7.0302747554588185
2026-01-01 03:00:00,2026-01-01 07:00:00,ZONE_A,19.481629343424707,48.41160758312331,0.0,40.12416662113104,5.982460040575054
2026-01-01 03:00:00,2026-01-01 07:00:00,ZONE_B,20.1129417486707,45.17165287134223,0.0,26.38183703222817,4.898250734415266
2026-01-01 03:15:00,2026-01-01 07:15:00,ZONE_A,19.710607597882785,57.08932993648185,9.576478200156256,21.757499217191917,6.320424456602057
2026-01-01 03:15:00,2026-01-01 07:15:00,ZONE_B,20.211640355202924,56.54026516068812,0.0,20.859157403510054,5.370197737985352
2026-01-01 03:30:00,2026-01-01 07:30:00,ZONE_A,20.78736766765076,54.11597304141196,50.92109071885584,27.819664075552865,6.818947349869797
2026-01-01 03:30:00,2026-01-01 07:30:00,ZONE_B,19.14397332135005,62.59860905370697,10.285590653369647,5.507945521646662,8.147828379900261
2026-01-01 03:45:00,2026-01-01 07:45:00,ZONE_A,27.12677756693638,63.87054584159212,0.0,0.0,7.553593382321216
2026-01-01 03:45:00,2026-01-01 07:45:00,ZONE_B,26.72586180498376,61.30280658818625,5.029873398839834,6.550780176305259,8.455174109476221
2026-01-01 04:00:00,2026-01-01 08:00:00,ZONE_A,22.460729017021954,47.76485805944624,0.0,0.0,7.488529407996818
2026-01-01 04:00:00,2026-01-01 08:00:00,ZONE_B,21.774308615265323,46.25168114503752,2.625377423430113,8.140878142038625,8.33210701434082
2026-01-01 04:15:00,2026-01-01 08:15:00,ZONE_A,21.80223352343669,45.26196299973668,6.995705351505675,24.389605461538277,8.514503535381202
2026-01-01 04:15:00,2026-01-01 08:15:00,ZONE_B,19.494928483305493,51.97662344899026,40.3561289758606,3.297032594734957,8.362039595985488
2026-01-01 04:30:00,2026-01-01 08:30:00,ZONE_A,25.63439427390937,50.85532820684914,5.700694841987231,0.0,9.416939523346953
2026-01-01 04:30:00,2026-01-01 08:30:00,ZONE_B,23.711513719015343,45.47686123793652,21.77769241930121,0.0,9.518816157849576
2026-01-01 04:45:00,2026-01-01 08:45:00,ZONE_A,21.536824957392927,57.7413713187044,3.2444922675631966,20.316334189808277,10.144482860695277
2026-01-01 04:45:00,2026-01-01 08:45:00,ZONE_B,19.983451304489872,48.45252021631008,7.6832035593495505,0.2350377337053908,9.272220712626174
2026-01-01 05:00:00,2026-01-01 09:00:00,ZONE_A,24.214127270664225,48.979481097302894,14.153564880544858,20.786485191632067,8.414529208792278
2026-01-01 05:00:00,2026-01-01 09:00:00,ZONE_B,24.18258001273027,38.251299128525126,0.0,1.340397762870822,8.695406223785074
2026-01-01 05:15:00,2026-01-01 09:15:00,ZONE_A,18.95197960409916,49.85929029273137,4.38477834980676,11.706469356763462,11.051366737664582
2026-01-01 05:15:00,2026-01-01 09:15:00,ZONE_B,19.573645839228845,52.93630852347114,0.0,38.113611011620094,10.151889852370008
2026-01-01 05:30:00,2026-01-01 09:30:00,ZONE_A,22.422441445762523,41.86569224135511,0.0,18.443035357641687,8.902876827970035
2026-01-01 05:30:00,2026-01-01 09:30:00,ZONE_B,22.420907155171754,47.64189876915768,0.0,12.4646265068048,8.53226201691529
2026-01-01 05:45:00,2026-01-01 09:45:00,ZONE_A,24.876676214694392,46.34666115294769,0.0,18.526035328557093,9.370893180290516
2026-01-01 05:45:00,2026-01-01 09:45:00,ZONE_B,23.2410830215192,47.913057938190605,15.06426892832314,32.00053408891607,9.122690224117408
2026-01-01 06:00:00,2026-01-01 10:00:00,ZONE_A,25.441279433611005,38.72740152179818,0.0,16.64107554127965,8.649569007509115
2026-01-01 06:00:00,2026-01-01 10:00:00,ZONE_B,25.19528652494749,31.837712382740268,0.0,6.015952563034361,8.117450504386866
2026-01-01 06:15:00,2026-01-01 10:15:00,ZONE_A,25.43980655607785,42.872014348300425,18.73506527060852,21.981685790990756,8.360769489560104
2026-01-01 06:15:00,2026-01-01 10:15:00,ZONE_B,27.20156655332737,42.37289620215671,0.0,10.068388734449524,8.118265368893963
2026-01-01 06:30:00,2026-01-01 10:30:00,ZONE_A,23.692291487153785,39.7522799816441,35.69117777707172,10.312224860254034,6.023305949826965
